wine_code,wine_name,img_url,badge,sugar_content,acidity,body,tannin,producer,nation,production_area,main_varieties
167174,"아나코나, 헬레나 몬타나",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167174.png,레드,1,4,5,5,아나코타 Anakota,미국(U.S.A),캘리포니아(California),카베르네 소비뇽 (Cabernet Sauvignon)
167172,"패너 애쉬, 쉐이 빈야드 피노 누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167172.png,레드,1,4,3,3,패너 애쉬 Penner-Ash,미국(U.S.A),오리건(Oregon),피노 누아 (Pinot Noir)
167171,"마운틴 브레이드, 카버네 소비뇽",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167171.png,레드,1,4,5,5,마운틴 브레이브 Mt. Brave,미국(U.S.A),캘리포니아(California),"카베르네 소비뇽 (Cabernet Sauvignon) , 메를로 (Merlot) , 카베르네 프랑 (Cabernet Franc) , 말벡 (Malbec) , 쁘띠 베르도 (Petit Verdot)"
167168,"앙고브, 레어 토니 15년",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167168.png,주정강화,5,2,5,2,앙고브 Angove,호주(Australia),사우스오스트레일리아(SouthAustralia),"블랜드 (Blend ) , 팔로미노 (Palomino) , 트레비아노 (Trebbiano)"
167167,"앙고브, 그랜드 토니 10년",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167167.png,주정강화,5,2,5,2,앙고브 Angove,호주(Australia),사우스오스트레일리아(SouthAustralia),블랜드 (Blend )
167166,"앙고브, 위즈뱅 쉬라즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167166.png,레드,1,3,4,3,앙고브 Angove,호주(Australia),사우스오스트레일리아(SouthAustralia),시라/쉬라즈 (Syrah/Shiraz)
167165,"앙고브, 머슬맨 쉬라즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167165.png,레드,1,3,4,2,앙고브 Angove,호주(Australia),사우스오스트레일리아(SouthAustralia),시라/쉬라즈 (Syrah/Shiraz)
167164,키싱 부스 쇼비뇽 블랑,https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167164.png,화이트,1,3,2,1,앙고브 Angove,뉴질랜드(NewZealand),사우스아일랜드(SouthIsland),소비뇽 블랑 (Sauvignon Blanc)
167163,"휴 해밀턴, 블랙 블러드 III",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167163.png,레드,1,3,4,4,휴 해밀턴 Hugh Hamilton,호주(Australia),사우스오스트레일리아(SouthAustralia),시라/쉬라즈 (Syrah/Shiraz)
167162,"까스텔 미미, 로제 드 불보아카",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167162.png,로제,1,3,2,2,카스텔 미미 Castel MiMi,몰도바(Moldova),,"카베르네 소비뇽 (Cabernet Sauvignon) , 피노 누아 (Pinot Noir)"
167161,"도멘 드니 까레, 포마르 '레 샤르모'",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167161.png,레드,1,4,3,3,도멘 드니 까레 Domaine Denis Carre,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir)
167160,"도멘 드니 까레, 샤비니 레 본 비에이 비뉴",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167160.png,레드,1,4,3,3,도멘 드니 까레 Domaine Denis Carre,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir)
167159,"도멘 드니 까레, 오쎄 뒤레스 '레 비로'",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167159.png,화이트,1,4,3,1,도멘 드니 까레 Domaine Denis Carre,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay)
167158,"샤를 뒤푸, 뷜 드 꼼뜨와 오랑주 상귄 로제 엑스트라 브뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167158.png,스파클링,1,5,3,1,샴페인 샤를 뒤푸 Champagne Charles Dufour,프랑스(France),샹빠뉴(Champagne),"피노 누아 (Pinot Noir) , 샤르도네 (Chardonnay) , 피노 블랑 (Pinot Blanc)"
167157,"샤를 뒤푸, 뷜드 꼼뜨와 #7 아썽블라주 엑스트라 브뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167157.png,스파클링,1,5,3,1,샴페인 샤를 뒤푸 Champagne Charles Dufour,프랑스(France),샹빠뉴(Champagne),"피노 누아 (Pinot Noir) , 샤르도네 (Chardonnay) , 피노 블랑 (Pinot Blanc)"
167156,"샤를 뒤푸, 비스트로따쥬 B.13 엑스트라 브뤼 (프랑수와즈 마티노)",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167156.png,스파클링,1,5,3,1,샴페인 샤를 뒤푸 Champagne Charles Dufour,프랑스(France),샹빠뉴(Champagne),피노 누아 (Pinot Noir)
167155,"끌로 아마도르, 까바 브뤼 델리까 레제르바",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167155.png,스파클링,1,4,2,1,뻬레 벤뚜라 Pere Ventura,스페인(Spain),페네데스(Penedes),"마카베오 (Macabeo) , 자렐로 (Xarel.lo) , 빠레야다 (Parellada)"
167154,"델리카토, 1924 버번 배럴 에이지드 까베르네 소비뇽",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167154.jpg,레드,1,3,5,4,델리카토 패밀리 빈야드 Delicato Family Vineyards - DFV,미국(U.S.A),캘리포니아(California),"카베르네 소비뇽 (Cabernet Sauvignon) 78%, 쁘띠 시라 (Petite Sirah) 14%, 말벡 (Malbec) 6%, 기타 품종 (Other Grapes) 2%"
167153,"라포스톨, 넘버 세븐",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167153.jpg,레드,1,3,4,4,라포스톨 까사 라포스톨,칠레(Chile),라펠밸리(RapelValley),"카베르네 소비뇽 (Cabernet Sauvignon) 78%, 메를로 (Merlot) 19%, 카르메네르 (Carmenere) 3%"
167152,"나탈리 팔메, 팍셀 블랑 드 누아 ZH318 엑스트라 브뤼",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167152.png,스파클링,1,5,3,1,나탈리 팔메 Nathalie Falmet,프랑스(France),샹빠뉴(Champagne),피노 누아 (Pinot Noir)
167151,"레오나르드 커리쉬, 리슬링 빈 168",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167151.jpg,화이트,2,3,2,1,레오나르드 커리쉬 Leonard Kreusch,독일(Germany),모젤-자르-루버(Mosel-Saar-Ruwer),리슬링 (Riesling) 100%
167150,"도멘 드 트리엔느, 트리엔느 로제",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167150.png,로제,1,3,2,1,도멘 드 트리엔느 Domaine de Triennes,프랑스(France),서던프랑스(SouthernFrance),"쌩쏘 (Cinsault) , 그르나슈 (Grenache) , 시라/쉬라즈 (Syrah/Shiraz) , 메를로 (Merlot)"
167149,"앙리 지로, 퓌드셴 브뤼 MV14",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167149.png,스파클링,1,5,3,1,샹파뉴 앙리 지로 Champagne Henri Giraud,프랑스(France),샹빠뉴(Champagne),"피노 누아 (Pinot Noir) , 샤르도네 (Chardonnay)"
167148,"리샤 세갱, 즈브레 샹베르탱",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167148.png,레드,1,4,3,3,리샤 세갱 Richard Seguin,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir)
167147,"바슐레 모노, 부르고뉴 피노누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167147.png,레드,1,4,3,3,바슐레 모노 Bachelet Monnot,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir)
167146,"바슐레 모노, 부르고뉴 샤르도네",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167146.png,화이트,1,4,2,1,바슐레 모노 Bachelet Monnot,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay)
167145,"바슐레 모노, 마랑쥬 1er 끌로 드 라 부티에르",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167145.png,레드,1,4,3,3,바슐레 모노 Bachelet Monnot,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir)
167144,"바슐레 모노, 퓔리니몽라셰",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167144.png,화이트,1,4,3,1,바슐레 모노 Bachelet Monnot,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay)
167143,"바슐레 모노, 퓔리니 몽라셰1er 아모드블라니",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167143.png,화이트,1,4,3,1,바슐레 모노 Bachelet Monnot,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay)
167142,"바슐레 모노, 퓔리니 몽라셰 1er 레폴라티에르",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167142.png,화이트,1,4,3,1,바슐레 모노 Bachelet Monnot,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay)
167141,"바슐레 모노, 바따르 몽라셰",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167141.png,화이트,1,4,3,1,바슐레 모노 Bachelet Monnot,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay)
167140,"샬론 빈야드, 에스테이트 샤도네이",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167140.jpg,화이트,1,4,4,1,샬론 빈야드 Chalone Vineyard,미국(U.S.A),캘리포니아(California),샤르도네 (Chardonnay) 100%
167139,"샬론 빈야드, 에스테이트 피노 누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167139.jpg,레드,1,3,3,2,샬론 빈야드 Chalone Vineyard,미국(U.S.A),캘리포니아(California),피노 누아 (Pinot Noir) 100%
167138,"제라드 듀플레시스, 샤블리",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167138.jpg,화이트,1,4,3,1,도멘 제라드 듀플레시스 Domaine Gerard Duplessis,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay) 100%
167137,하디스 챠르 넘버 쓰리 쉬라즈,https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167137.png,레드,1,3,4,4,하디스 Hardy's,호주(Australia),사우스오스트레일리아(SouthAustralia),시라/쉬라즈 (Syrah/Shiraz)
167136,하디스 챠르 넘버 쓰리 카베르네 쇼비뇽,https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167136.jpg,레드,1,3,4,4,하디스 Hardy's,호주(Australia),사우스오스트레일리아(SouthAustralia),카베르네 소비뇽 (Cabernet Sauvignon)
167135,"소마리바, 꼬넬리아노 발도비아데네 프로세코 수페리오레 드라이",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167135.jpg,스파클링,1,3,3,1,소마리바 Sommariva,이탈리아(Italy),베네토(Veneto),글레라 (Glera) 100%
167134,"하디스, 더 리들 쉬라즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167134.png,레드,1,3,3,3,하디스 Hardy's,호주(Australia),사우스오스트레일리아(SouthAustralia),시라/쉬라즈 (Syrah/Shiraz)
167133,"하디스, 더 리들 카베르네 메를로",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167133.png,레드,1,3,3,3,하디스 Hardy's,호주(Australia),사우스오스트레일리아(SouthAustralia),"카베르네 소비뇽 (Cabernet Sauvignon) , 메를로 (Merlot)"
167132,"하디스, 리저브 샤도네이 5L",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167132.png,화이트,1,3,3,1,하디스 Hardy's,호주(Australia),사우스오스트레일리아(SouthAustralia),샤르도네 (Chardonnay)
167131,"하디스, 리저브 샤도네이 3L",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167131.png,화이트,1,3,3,1,하디스 Hardy's,호주(Australia),사우스오스트레일리아(SouthAustralia),샤르도네 (Chardonnay)
167130,"퀸타 드 초카팔라, 화이트 리제르바",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167130.jpg,화이트,1,4,3,1,퀸타 드 초카팔라 Quinta de Chocapalha,포르투갈(Portugal),리스본(Lisboa),"샤르도네 (Chardonnay) 85%, 아린토 (Arinto) 15%"
167129,"도멘 파니 사브르, 부르고뉴 블랑",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167129.png,화이트,1,4,3,1,도멘 파니 사브르 Domaine Fanny Sabre,프랑스(France),부르고뉴(Bourgogne),샤르도네 (Chardonnay) 100%
167128,오미로제 연,https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167128.png,스파클링,2,5,2,1,오미나라 Omynara,대한민국(Korea),경상북도(Gyeongsangbukdo),오미자 (Omija)
167127,"아나이, 파운더스 콜렉션 시라",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167127.png,레드,1,4,4,4,아나이 Anay,칠레(Chile),라펠밸리(RapelValley),시라/쉬라즈 (Syrah/Shiraz)
167126,"아나이, 그랑 리제르바 까베르네 소비뇽",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167126.png,레드,1,4,3,3,아나이 Anay,칠레(Chile),라펠밸리(RapelValley),"카베르네 소비뇽 (Cabernet Sauvignon) , 카베르네 프랑 (Cabernet Franc) , 말벡 (Malbec) , 쁘띠 베르도 (Petit Verdot)"
167125,"몬탈토, 페논 힐 쉬라즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167125.png,레드,1,3,4,4,몬탈토 Montalto,호주(Australia),빅토리아(Victoria),시라/쉬라즈 (Syrah/Shiraz)
167124,"빈디빈, 카발리에 퀴베 비에이 비뉴 루즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167124.png,레드,1,4,3,3,빈디빈 Vindivin,프랑스(France),서던프랑스(SouthernFrance),"그르나슈 (Grenache) , 까리냥 (Carignan/Carignane)"
167123,올라 누에바 비우라 샤도네이,https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167123.jpg,화이트,1,3,3,1,GCF 그룹 GCF Group,스페인(Spain),,"비우라 (Viura) , 샤르도네 (Chardonnay)"
167122,"샤또 푸에슈오, 아르갈리 루즈",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167122.jpg,레드,1,3,3,2,샤또 푸에슈오 Chateau Puech-Haut,프랑스(France),서던프랑스(SouthernFrance),"시라/쉬라즈 (Syrah/Shiraz) , 그르나슈 (Grenache) , 메를로 (Merlot)"
167121,"샤또 푸에슈오, 아르갈리 로제",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167121.jpg,로제,1,3,2,1,샤또 푸에슈오 Chateau Puech-Haut,프랑스(France),서던프랑스(SouthernFrance),"그르나슈 (Grenache) 60%, 쌩쏘 (Cinsault) 20%, 시라/쉬라즈 (Syrah/Shiraz) 10%, 카베르네 소비뇽 (Cabernet Sauvignon) 10%"
167120,"칸티나 테를란, 샤르도네",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167120.png,화이트,1,3,3,1,칸티나 테를란 Cantina Terlan,이탈리아(Italy),트렌티노알토아디제(Trentino-AltoAdige),샤르도네 (Chardonnay)
167119,"도멘 A.F. 그로, 물랭 아 방 '엉 모르페레이'",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167119.jpg,레드,1,4,3,2,도멘 A.F. 그로 Domaine A.F. Gros,프랑스(France),부르고뉴(Bourgogne),가메이 (Gamay) 100%
167118,"산디, 로제 피노 누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167118.png,로제,1,4,2,2,산디 와인즈 Sandhi Wines,미국(U.S.A),캘리포니아(California),피노 누아 (Pinot Noir) 100%
167117,"산디, 블랑 드 블랑",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167117.jpg,스파클링,1,4,3,1,산디 와인즈 Sandhi Wines,미국(U.S.A),캘리포니아(California),샤르도네 (Chardonnay) 100%
167116,"뒤작 피스 에 페르, 뉘 생 조르주",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167116.png,레드,1,4,3,2,뒤작 피스 에 페르 Dujac Fils & Pere,프랑스(France),부르고뉴(Bourgogne),피노 누아 (Pinot Noir) 100%
167115,"프랑크 패밀리, 리저브 샤도네이",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167115.png,화이트,1,3,4,1,프랑크 패밀리 Frank Family Vineyards,미국(U.S.A),캘리포니아(California),샤르도네 (Chardonnay)
167114,"알바로 팔라시오스, 라스 라마스",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167114.jpg,레드,1,4,4,4,알바로 팔라시오스 Alvaro Palacios,스페인(Spain),비에르소(Bierzo),"멘시아 (Mencia) , 기타 품종 (Other Grapes)"
167113,"크루셰, 샤도네이",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167113.png,화이트,1,3,2,1,비냐 프레이 레옹 Vina Fray Leon,칠레(Chile),센트럴밸리(CentralValley),샤르도네 (Chardonnay)
167112,"크루셰, 카베르네 소비뇽",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167112.png,레드,1,3,3,3,비냐 프레이 레옹 Vina Fray Leon,칠레(Chile),센트럴밸리(CentralValley),카베르네 소비뇽 (Cabernet Sauvignon)
167111,"페트라, 퀘르체고뻬 10주년 스페셜에디션",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/0167111.jpg,레드,1,3,3,3,페트라 Petra,이탈리아(Italy),토스카나(Toscana),메를로 (Merlot) 100%
167110,"허드슨 빈야드, 픽업 스틱스 그르나슈",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167110.png,레드,1,3,4,3,허드슨 랜치 Hudson Ranch Vineyard,미국(U.S.A),캘리포니아(California),"그르나슈 (Grenache) , 시라/쉬라즈 (Syrah/Shiraz)"
167109,"뵈브 엘리자베스, 브뤼",https://wine21.speedgabia.com/WINE_MST/IMAGE/0167000/T0167109_001.png,스파클링,1,4,2,1,G.H. 마르텔 G.H. Martel,프랑스(France),샹빠뉴(Champagne),"피노 누아 (Pinot Noir) 45%, 피노 뮈니에 (Pinot Meunier) 35%, 샤르도네 (Chardonnay) 20%"
167108,"워크 빈야드, 지나스 피노누아",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167108.jpg,레드,1,4,3,3,워크빈야드 Work Vineyard,미국(U.S.A),캘리포니아(California),피노 누아 (Pinot Noir)
167107,나파 글렌 나파 밸리 카베르네 쇼비뇽,https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167107.jpg,레드,1,3,5,4,스톤헤지 와이너리 Stonehedge Winery,미국(U.S.A),캘리포니아(California),"카베르네 소비뇽 (Cabernet Sauvignon) , 카베르네 프랑 (Cabernet Franc)"
167106,"몽고메리, 나파밸리 카베르네 쇼비뇽",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167106.jpg,레드,1,4,5,4,몽고메리 빈야드 Montgomery Vineyard,미국(U.S.A),캘리포니아(California),카베르네 소비뇽 (Cabernet Sauvignon)
167105,"말도나도, 팜 워커 샤도네이",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167105.jpg,화이트,1,3,3,1,말도나도 빈야즈 Maldonado Vineyards,미국(U.S.A),캘리포니아(California),샤르도네 (Chardonnay)
167104,"마르케시 디 바롤로, 사르마싸 10주년 기념",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167104.png,레드,1,4,4,5,마르케시 디 바롤로 Marchesi di Barolo,이탈리아(Italy),피에몬테(Piemonte),네비올로 (Nebbiolo) 100%
167103,"마르케시 디 바롤로, 카누비 10주년 기념",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167103.png,레드,1,4,4,5,마르케시 디 바롤로 Marchesi di Barolo,이탈리아(Italy),피에몬테(Piemonte),네비올로 (Nebbiolo) 100%
167102,"자카니니, 노 에스오투",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167102.png,레드,1,4,3,3,칸티나 자카니니 Cantina Zaccagnini,이탈리아(Italy),아브루쪼(Abruzzo),몬테풀치아노 (Montepulciano)
167101,"자카니니, 이스피라",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167101.png,화이트,1,4,3,1,칸티나 자카니니 Cantina Zaccagnini,이탈리아(Italy),아브루쪼(Abruzzo),파세리나 (Passerina) 100%
167100,"자카니니, 몬테풀치아노 달 트랄체토 마시모 보투라(스페셜 에디션)",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167100.png,레드,1,4,4,4,칸티나 자카니니 Cantina Zaccagnini,이탈리아(Italy),아브루쪼(Abruzzo),몬테풀치아노 (Montepulciano)
167099,"자카니니, 체라수올로 다브루쪼",https://wine21.speedgabia.com/WINE_MST/TITLE/0167000/W0167099.png,로제,1,3,2,1,칸티나 자카니니 Cantina Zaccagnini,이탈리아(Italy),아브루쪼(Abruzzo),몬테풀치아노 (Montepulciano)
